DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
27,3.0,97.55208453064888,59.869280370314854,13.0,4.0,12.0,2014.0,0.072157581,2,629,1,0,0,0,0,0,0,0,1,0,1,1,0
8,2.0,54.32527086633293,34.371772696799106,11.0,10.0,20.0,2011.0,0.458174486,26,4439,1,1,5,0,0,0,0,0,1,1,0,0,1
24,1.0,32.62273621592311,22.23642428359187,5.0,5.0,5.0,1965.0,0.111627393,50,12238,8,2,3,0,1,0,0,0,1,0,1,0,1
6,2.0,52.07618989563525,54.95211874467248,3.0,5.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
109,3.0,62.46458181838555,41.96903500717885,8.0,9.0,9.0,1979.0,0.1363303,30,6141,10,3,6,0,0,0,0,0,1,0,1,0,1
52,2.0,64.64592760726475,42.01985294472209,10.0,13.0,17.0,2015.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
27,1.0,63.62966351050937,62.48968741072935,3.0,4.0,22.0,2015.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
10,2.0,66.4017046271681,66.62815756227727,3.0,1.0,1.0,2016.0,0.089039719,33,7976,5,0,11,0,1,0,0,0,1,0,1,0,1
124,1.0,36.50979061118449,20.174542252515696,9.0,3.0,12.0,1969.0,0.122090347,29,6566,7,4,0,0,0,0,0,0,1,0,1,0,1
47,1.0,36.61504806848679,18.149069456328064,6.0,3.0,12.0,1976.0,6.99893e-05,46,10309,1,1,16,0,0,0,0,0,1,0,1,0,1
5,1.0,33.49271420216998,20.055743294324305,5.0,1.0,1.0,1963.0,0.150817539,16,3433,4,4,5,0,1,0,0,0,1,0,1,0,1
23,1.0,40.826898276097936,41.54635674873568,3.0,12.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,0,0,1,0,1,0,1
103,2.0,45.78468770945803,30.481245890947427,5.0,4.0,11.0,1970.0,0.014423114,19,3806,4,0,3,0,0,0,0,0,1,0,1,0,1
6,2.0,65.92986464716522,42.85441202065739,3.0,3.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
24,1.0,41.30792843070065,23.46286251688525,8.0,10.0,12.0,1978.0,0.111627393,50,12238,8,2,3,0,0,0,0,0,1,0,1,0,1
9,1.0,42.33247905176219,21.39428335442446,8.0,12.0,14.0,1996.0,0.136244425,11,2370,0,0,1,0,0,0,0,0,1,0,1,0,1
61,1.0,38.996372709148176,17.472802519717117,6.0,3.0,12.0,1976.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
123,2.0,49.66807875038748,31.55703930838901,6.0,4.0,9.0,1972.0,0.0,47,11319,0,3,5,0,0,0,0,0,1,0,1,0,1
56,1.0,39.13249015521167,28.18891881954612,8.0,8.0,17.0,1987.0,0.0,23,5067,4,2,6,0,0,0,0,0,1,0,1,0,1
129,2.0,50.00384579898072,33.95112287351387,7.0,6.0,8.0,1968.0,0.460556389,20,4386,14,1,5,0,0,0,0,0,1,0,1,0,1
58,2.0,42.87525672638054,25.829775023740964,6.0,6.0,12.0,1970.0,0.307466659,30,5048,9,2,5,0,0,0,0,0,1,1,0,0,1
62,2.0,69.96635914161659,45.47813344205079,3.0,6.0,15.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,1,0,1,0,1,1,0
27,2.0,49.63360510567957,33.37780877195198,7.0,12.0,12.0,1979.0,0.07542368,11,3097,0,0,0,0,0,0,0,0,1,0,1,0,1
11,1.0,37.50570696870381,20.136689303957066,9.0,11.0,12.0,1969.0,0.038692987000000005,28,6533,1,2,5,0,0,0,0,0,1,0,1,0,1
12,1.0,42.076807067880246,25.1789610486657,8.0,6.0,12.0,1998.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
105,2.0,48.30084520437925,32.8324478722232,5.0,4.0,5.0,1960.0,0.069660344,31,6119,4,1,2,0,0,0,0,0,1,0,1,0,1
57,3.0,92.2045883485266,51.93321351552902,11.0,22.0,23.0,2007.0,0.13321533300000002,49,11395,3,3,4,0,0,0,0,0,1,0,1,1,0
42,1.0,41.740798687347116,20.76510359858744,8.0,14.0,16.0,2009.0,0.158249043,21,5731,0,1,0,0,0,0,0,0,1,0,1,0,1
75,2.0,51.707209454066856,30.96913630287427,7.0,2.0,6.0,1957.0,0.122090347,29,6566,7,4,0,0,0,0,0,0,1,0,1,0,1
29,1.0,23.891836830695915,13.949306567551696,3.0,5.0,9.0,1974.0,0.069660344,31,6119,4,1,2,0,0,0,0,0,1,0,1,0,1
107,1.0,36.233334304372406,13.425431504685928,8.0,6.0,12.0,1971.0,0.174739084,17,3379,9,0,3,0,0,0,0,0,1,0,1,0,1
11,3.0,72.95694262051751,44.77136206123875,9.0,12.0,14.0,1977.0,0.00016967599999999998,36,5992,0,1,1,0,0,0,0,0,1,0,1,0,1
47,3.0,62.77708279783624,41.064981128915385,8.0,8.0,12.0,1979.0,0.101872465,23,4583,3,3,3,0,0,0,0,0,1,0,1,0,1
85,3.0,53.53011316462711,37.0117474595791,6.0,8.0,9.0,1980.0,0.037177818,52,11217,1,1,7,0,0,0,0,0,1,0,1,0,1
25,2.0,53.04339776768019,31.464026154465905,8.0,7.0,17.0,1996.0,0.069753361,53,13670,4,1,11,0,0,0,0,0,1,0,1,0,1
27,2.0,63.73542129135684,34.02163399149849,12.0,14.0,17.0,1977.0,0.011654127,4,915,0,0,0,0,0,0,0,0,1,0,1,0,1
72,3.0,97.49067390735365,99.3235583045008,96.0,22.0,25.0,2019.0,0.210473241,11,2398,2,3,0,0,0,0,0,0,1,0,1,0,1
22,3.0,79.6504394114378,51.77278561743457,3.0,19.0,20.0,1977.0,0.118537385,30,6207,1,1,0,0,0,0,1,0,1,0,1,0,1
9,2.0,68.05323252779432,44.234601143066314,3.0,1.0,1.0,1977.0,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,0,1,0,1
57,1.0,37.68787572779218,21.90752185845986,7.0,4.0,14.0,2003.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
17,2.0,47.11040423718096,33.09609369923252,5.0,5.0,5.0,1962.0,0.0,18,3374,5,1,2,0,0,0,0,0,1,0,1,0,1
8,1.0,34.21430947937746,21.97064526934445,6.0,7.0,9.0,1967.0,0.458174486,26,4439,1,1,5,0,0,0,0,0,1,1,0,0,1
27,1.0,27.24573061664845,17.709724900821495,3.0,8.0,16.0,2016.0,0.211401214,9,1892,0,0,1,0,0,0,1,0,1,0,1,0,1
91,1.0,34.50766797318447,18.348965134550816,5.0,5.0,5.0,1966.0,0.000995363,42,7651,1,1,5,0,1,0,0,0,1,0,1,0,1
190,3.0,67.42646132403105,41.044340030064774,8.0,9.0,9.0,1967.0,0.0,30,7538,87,5,5,0,0,0,0,0,1,0,1,0,1
58,2.0,67.52105368676047,35.29354464917101,10.0,3.0,3.0,2017.0,0.43788524,23,5735,3,0,5,0,0,0,0,0,1,0,1,0,1
114,1.0,28.566597597323643,17.773867408626852,4.0,7.0,12.0,1966.0,0.327018035,12,2270,23,1,0,0,0,0,0,0,1,0,1,0,1
82,3.0,70.23326747963046,47.868184462573005,7.0,16.0,16.0,1977.0,0.037316452,32,6748,93,4,10,0,1,0,0,0,1,0,1,0,1
27,1.0,47.720898077839614,31.01858375059575,3.0,15.0,22.0,1977.0,0.211401214,9,1892,0,0,1,0,0,0,1,0,1,0,1,0,1
27,1.0,48.5995126925206,31.58968325013839,3.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
26,2.0,40.387106382156404,26.89137415709494,5.0,10.0,12.0,1967.0,0.0,36,6714,2,0,2,0,0,0,0,0,1,0,1,0,1
1,3.0,48.236794023249495,79.7679641356266,3.0,6.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
64,2.0,46.80831940141033,31.30580909512021,6.0,5.0,9.0,1972.0,0.002211665,39,7614,3,1,5,0,0,0,0,0,1,0,1,1,0
53,3.0,76.82872023067254,47.22855344488308,8.0,9.0,12.0,1977.0,0.049637257,34,7759,0,1,3,0,0,0,0,0,1,0,1,0,1
79,2.0,55.673557187532566,34.856347272116196,9.0,6.0,17.0,2015.0,0.307466659,30,5048,9,2,5,0,0,0,0,0,1,1,0,0,1
177,2.0,61.302938132115614,37.7796112117983,11.0,5.0,17.0,2007.0,0.0,36,6714,2,0,2,0,0,0,0,0,1,0,1,0,1
8,1.0,36.02210167494589,17.056229225416985,9.0,5.0,14.0,2010.0,0.43788524,23,5735,3,0,5,0,0,0,0,0,1,0,1,0,1
99,3.0,64.97506724016279,45.55079696088682,6.0,3.0,9.0,1971.0,0.012338886,35,5776,1,2,4,0,0,0,0,0,1,0,1,0,1
45,2.0,46.99810699422409,29.587302373616147,5.0,4.0,5.0,1970.0,0.195781053,23,5212,6,3,2,0,0,0,0,0,1,0,1,0,1
92,1.0,40.93690634945908,21.21382406690117,7.0,14.0,17.0,2013.0,0.460556389,20,4386,14,1,5,0,0,0,0,0,1,0,1,0,1
170,1.0,40.37200643665023,18.13144607283371,8.0,3.0,5.0,1954.0,0.21843974,21,4472,6,4,7,0,0,0,0,0,1,0,1,1,0
27,3.0,83.8674529648854,50.55183203580001,8.0,3.0,6.0,2001.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
70,3.0,71.78210465426531,50.143721854882315,7.0,16.0,16.0,1977.0,0.002211665,39,7614,3,1,5,0,1,0,0,0,1,0,1,1,0
37,2.0,49.67954564788693,32.22793179004966,6.0,4.0,14.0,1975.0,0.127811589,28,7287,5,1,3,0,0,0,0,0,1,0,1,0,1
30,1.0,47.34712074689908,48.1099518092399,3.0,21.0,25.0,2014.0,7.81528e-05,22,6398,141,3,23,0,0,0,0,0,1,0,1,0,1
161,1.0,63.293078596224596,29.389815318179146,18.0,3.0,9.0,1912.0,0.014423114,19,3806,4,0,3,0,0,0,0,0,1,0,1,0,1
113,3.0,60.91353338329482,44.66210484280153,5.0,8.0,9.0,1971.0,0.050755569,24,5469,1,0,1,0,0,0,0,0,1,0,1,0,1
148,2.0,51.821089337978535,36.14541896229071,6.0,3.0,8.0,1965.0,0.313924552,22,4625,11,2,10,0,0,0,0,0,1,0,1,0,1
1,1.0,47.19574796289732,1.1687911032805556,3.0,19.0,24.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
52,1.0,42.634915462803654,27.712695050822376,3.0,7.0,17.0,1977.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
1,2.0,66.57283867991993,36.46762247929964,12.0,5.0,9.0,2018.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
84,3.0,54.949661635473404,41.870105593506906,6.0,2.0,5.0,1962.0,0.006076152,30,5285,0,6,6,0,0,0,0,0,1,0,1,0,1
29,2.0,44.30807907177439,30.31467218572948,5.0,3.0,5.0,1961.0,0.069660344,31,6119,4,1,2,0,0,0,0,0,1,0,1,0,1
57,2.0,48.74958758615943,32.278838413147504,5.0,5.0,5.0,1964.0,0.13321533300000002,49,11395,3,3,4,0,1,0,0,0,1,0,1,1,0
64,1.0,39.91802583681866,23.728637041539574,9.0,10.0,17.0,2003.0,0.135649789,46,7960,6,3,11,0,0,0,0,0,1,0,1,0,1
18,3.0,74.9449272198828,47.55875767501648,9.0,6.0,17.0,1996.0,0.0,30,5562,0,0,5,0,0,0,0,0,1,0,1,1,0
23,2.0,68.76714560376526,68.76275669079877,3.0,9.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,0,0,1,0,1,0,1
94,1.0,36.72780762702715,21.28488734315573,5.0,9.0,9.0,1978.0,0.282797669,33,8667,2,0,6,0,1,0,0,0,1,0,1,0,1
34,2.0,61.67356794959855,61.76232210715219,3.0,14.0,14.0,2018.0,0.069753361,53,13670,4,1,11,0,0,0,0,0,1,0,1,0,1
27,1.0,85.18540788165147,55.37051512307346,3.0,2.0,2.0,2016.0,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,0,1,0,1
27,2.0,67.7835490250506,60.633547167307995,3.0,1.0,1.0,1977.0,0.017647053,2,469,0,0,0,0,1,0,0,0,1,0,1,0,1
30,1.0,43.34166034483578,28.172079224143257,3.0,11.0,17.0,1977.0,7.81528e-05,22,6398,141,3,23,0,0,0,1,0,1,0,1,0,1
2,3.0,66.77610249855813,44.906746863303425,9.0,1.0,14.0,1977.0,0.309479124,35,7715,4,0,6,0,0,0,0,0,1,0,1,0,1
27,2.0,62.118030476169274,62.573358794006396,3.0,1.0,1.0,2014.0,0.072157581,2,629,1,0,0,0,1,0,0,0,1,0,1,1,0
41,1.0,31.642468107750005,20.563151998736576,6.0,3.0,3.0,1963.0,0.036122292,24,4378,0,1,1,0,1,0,0,0,1,0,1,0,1
123,3.0,101.51468038040476,58.44325111348506,13.0,14.0,15.0,2004.0,0.0,6,2733,0,0,4,0,0,0,0,0,1,0,1,0,1
67,2.0,52.46662680308231,33.95501053812815,8.0,5.0,14.0,1987.0,0.0077202819999999985,38,4788,2,0,4,0,0,0,0,0,1,0,1,0,1
22,1.0,38.865333656256816,25.262466876566933,3.0,14.0,17.0,1977.0,0.118537385,30,6207,1,1,0,0,0,0,1,0,1,0,1,0,1
7,2.0,60.243842936639204,35.42478713482666,10.0,15.0,22.0,2008.0,0.130617806,39,10418,9,1,9,0,0,0,0,0,1,0,1,0,1
128,1.0,42.180392136280425,21.467685803522087,8.0,13.0,14.0,1993.0,0.0,27,4798,0,2,8,0,0,0,0,0,1,0,1,0,1
21,2.0,42.52215855257442,24.914267868803787,7.0,2.0,12.0,1969.0,0.034331497,25,5487,3,0,4,0,0,0,0,0,1,0,1,0,1
93,3.0,76.74394026218938,47.01581451082964,10.0,7.0,16.0,1983.0,0.050900058,43,10621,1,2,3,0,0,0,0,0,1,0,1,0,1
93,3.0,136.40666783447315,74.05459620481908,12.0,4.0,4.0,2018.0,0.004949358,0,186,0,0,0,0,1,0,0,0,1,0,1,0,1
27,2.0,59.41860725543314,32.75778296356265,10.0,8.0,16.0,2009.0,0.07542368,11,3097,0,0,0,0,0,0,0,0,1,0,1,0,1
42,1.0,41.51214019445621,21.655878101848288,8.0,5.0,9.0,2004.0,0.158249043,21,5731,0,1,0,0,0,0,0,0,1,0,1,0,1
101,1.0,31.857472958615798,22.65966918264165,5.0,3.0,9.0,1966.0,0.225824954,41,6558,7,3,2,0,0,0,0,1,0,0,1,0,1
21,1.0,34.03196817105397,20.16479641287767,6.0,4.0,9.0,1967.0,0.034331497,25,5487,3,0,4,0,0,0,0,0,1,0,1,0,1
21,3.0,61.691075516648404,40.91475439204835,6.0,2.0,9.0,1982.0,0.194489265,47,8004,3,3,5,0,0,0,0,0,1,0,1,0,1
27,1.0,46.513651213428595,21.03280189412116,14.0,6.0,6.0,1977.0,0.07542368,11,3097,0,0,0,0,1,0,0,0,1,0,1,0,1
62,1.0,40.820812064793365,22.338774135338987,5.0,6.0,9.0,1975.0,0.002211665,39,7614,3,1,5,0,0,0,0,0,1,0,1,1,0
89,2.0,40.23247130858349,22.862044262838396,7.0,9.0,9.0,1965.0,0.0,23,3684,2,0,4,0,0,0,0,0,1,0,1,0,1
27,2.0,59.398969686052645,38.60933029593422,3.0,6.0,13.0,1977.0,0.011654127,4,915,0,0,0,0,1,0,1,0,1,0,1,0,1
31,1.0,34.24758549698059,35.47315666022313,6.0,6.0,9.0,1979.0,0.151346216,32,5889,10,4,1,0,0,0,0,0,1,1,0,0,1
27,2.0,58.52109787617265,1.0498672759253094,3.0,4.0,17.0,2014.0,0.072157581,2,629,1,0,0,0,0,0,0,0,1,0,1,1,0
74,2.0,81.41493623941443,52.91970855561938,3.0,17.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,0,1,0,1
6,1.0,43.91821138351405,28.546837399284133,3.0,6.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
23,1.0,52.94665227294792,46.31264014802089,3.0,7.0,9.0,2015.0,0.014072961,2,475,0,0,0,0,0,0,0,0,1,0,1,0,1
6,1.0,43.61343183013236,3.668460197699559,3.0,3.0,17.0,2016.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
63,1.0,40.711074951673325,42.24685947926722,8.0,10.0,17.0,1992.0,0.23861713,26,3889,6,3,6,0,0,0,0,0,1,0,1,0,1
23,1.0,55.16758443293562,33.95791442146299,9.0,12.0,17.0,2012.0,0.075778755,6,1437,3,0,2,0,0,0,0,0,1,0,1,0,1
46,3.0,51.37330279770246,37.784362531619394,6.0,3.0,9.0,1969.0,0.0,47,11319,0,3,5,0,0,0,0,0,1,0,1,0,1
62,2.0,55.28081986064991,35.93253290942244,3.0,7.0,13.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
37,3.0,77.03114803489605,45.34758986080368,8.0,13.0,14.0,1997.0,0.127811589,28,7287,5,1,3,0,0,0,0,0,1,0,1,0,1
90,1.0,37.613357724104326,20.84470675669443,7.0,2.0,17.0,1990.0,0.246031548,22,3151,4,3,3,0,0,0,0,0,1,1,0,0,1
84,2.0,44.94136298548277,34.136594048784545,5.0,2.0,5.0,1965.0,0.14966637300000002,22,4789,2,4,1,0,0,0,0,0,1,0,1,0,1
1,1.0,42.83920073885746,27.845480480257347,3.0,13.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
53,2.0,49.733324556221675,31.509385017976054,6.0,9.0,9.0,1972.0,0.313924552,22,4625,11,2,10,0,0,0,0,0,1,0,1,0,1
20,1.0,126.38951733194887,103.63732200687416,14.0,22.0,47.0,2012.0,0.019508796,37,7687,11,5,5,0,0,0,0,0,1,0,1,0,1
137,3.0,66.67421361741204,43.17475771708386,9.0,8.0,10.0,1954.0,0.200146802,23,3975,8,2,0,0,0,0,0,0,1,0,1,0,1
110,2.0,55.681776413210144,32.43445241809937,8.0,12.0,12.0,1995.0,0.033493708,66,10573,1,3,8,0,0,0,0,0,1,0,1,0,1
118,2.0,48.687525643555745,34.74957295888707,3.0,1.0,5.0,1966.0,0.341071945,27,5664,48,3,11,0,0,0,0,0,1,0,1,0,1
122,1.0,40.289585970087316,21.988628306147564,8.0,7.0,14.0,1996.0,0.033493708,66,10573,1,3,8,0,0,0,0,0,1,0,1,0,1
27,1.0,38.01043240402125,24.706781062613814,3.0,15.0,17.0,1977.0,0.011654127,4,915,0,0,0,0,0,0,1,0,1,0,1,0,1
28,1.0,42.300147940251186,22.61726287267133,8.0,8.0,14.0,1987.0,0.118537385,30,6207,1,1,0,0,0,0,0,0,1,0,1,0,1
73,1.0,44.24313888575655,42.64558214414978,3.0,6.0,23.0,2017.0,0.042031587,37,6856,84,2,5,0,0,0,0,0,1,0,1,0,1
1,1.0,39.55311990025663,25.70952793516681,3.0,14.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
61,3.0,64.14371159020266,45.284168978481816,6.0,7.0,12.0,1975.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
52,1.0,40.952888750362405,26.619377687735565,10.0,7.0,20.0,2016.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
34,2.0,61.95827227729607,40.272876980242444,3.0,1.0,1.0,1977.0,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,0,1,0,1
1,1.0,39.154099514524326,39.07141857814284,3.0,5.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
129,3.0,84.60159345177007,55.42696922548822,10.0,6.0,8.0,1963.0,0.020741326,24,5613,5,2,5,0,0,0,0,0,1,0,1,0,1
27,1.0,41.625493081624576,39.07057234510389,10.0,17.0,17.0,1977.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
102,1.0,43.15750153283086,40.0555480204499,10.0,3.0,3.0,2017.0,0.23861713,26,3889,6,3,6,0,1,0,0,0,1,0,1,0,1
27,2.0,58.24063566423675,31.575343486754264,11.0,5.0,6.0,1999.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
61,3.0,80.15091218522058,44.06507144482441,10.0,18.0,22.0,2010.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
46,2.0,36.93511480160419,23.38189511074909,7.0,9.0,9.0,1965.0,0.188783766,31,6137,4,0,1,0,0,0,0,0,1,0,1,0,1
93,2.0,45.07345830779868,27.988971133499426,6.0,1.0,9.0,1980.0,0.050900058,43,10621,1,2,3,0,0,0,0,0,1,0,1,0,1
34,2.0,64.16875873815923,41.7096931798035,10.0,14.0,25.0,2014.0,0.069753361,53,13670,4,1,11,0,0,0,1,0,1,0,1,0,1
53,2.0,57.536322617458275,57.857821993594726,3.0,1.0,1.0,2019.0,0.049637257,34,7759,0,1,3,0,1,0,0,0,1,0,1,0,1
9,2.0,60.23152949053684,2.7302965732408424,3.0,1.0,1.0,1977.0,0.161531741,25,5648,1,2,4,0,1,0,0,0,1,0,1,0,1
57,1.0,37.852921178448966,23.30656787400143,7.0,17.0,17.0,2003.0,0.090799103,74,19083,2,5,15,0,1,0,0,0,1,0,1,0,1
8,1.0,30.61273973919336,21.232554588586005,5.0,8.0,9.0,1972.0,0.458174486,26,4439,1,1,5,0,0,0,0,0,1,1,0,0,1
29,2.0,59.031565827046364,36.37292653581369,10.0,20.0,22.0,2002.0,0.069660344,31,6119,4,1,2,0,0,0,0,0,1,0,1,0,1
3,2.0,54.88212616146586,32.72405564129481,9.0,4.0,16.0,1983.0,0.050900058,43,10621,1,2,3,0,0,0,0,0,1,0,1,0,1
30,1.0,40.78706409469411,26.511591661551172,3.0,1.0,1.0,2016.0,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,0,1,0,1
119,1.0,36.64329210489445,23.902303041680923,5.0,5.0,5.0,1965.0,0.000995363,42,7651,1,1,5,0,1,0,0,0,1,0,1,0,1
61,1.0,42.598591753263996,20.866349133394948,8.0,6.0,17.0,1983.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
12,2.0,57.639461495763854,34.42548110317039,8.0,17.0,17.0,1990.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
113,1.0,103.19637496952049,84.1227139508521,20.0,5.0,25.0,2017.0,0.050755569,24,5469,1,0,1,0,0,0,0,0,1,0,1,0,1
99,1.0,36.07229527003963,21.411587622300612,6.0,7.0,9.0,1991.0,0.012338886,35,5776,1,2,4,0,0,0,0,0,1,0,1,0,1
27,2.0,54.71951549844467,35.56768507398904,3.0,7.0,7.0,1977.0,0.011654127,4,915,0,0,0,0,1,0,1,0,1,0,1,0,1
134,2.0,62.57693506974474,62.237505145336314,8.0,7.0,9.0,1974.0,0.015016892,17,3079,59,0,8,0,0,0,0,0,1,0,1,0,1
27,1.0,38.34967050928804,18.353750275815095,8.0,5.0,14.0,2007.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
11,1.0,40.531647898498285,21.9670204784869,10.0,12.0,16.0,1982.0,0.00016967599999999998,36,5992,0,1,1,0,0,0,0,0,1,0,1,0,1
1,3.0,63.86781328025477,45.66443259033067,6.0,6.0,12.0,1980.0,0.036270089,6,1318,1,1,1,0,0,0,0,0,1,0,1,0,1
51,2.0,44.04362993541204,30.379620682823898,5.0,8.0,8.0,1962.0,0.015016892,17,3079,59,0,8,0,1,0,0,0,1,0,1,0,1
30,2.0,64.87205665490781,42.166836825690076,3.0,4.0,17.0,1977.0,7.81528e-05,22,6398,141,3,23,0,0,0,1,0,1,0,1,0,1
65,2.0,57.309254162600524,34.10538559774092,8.0,11.0,11.0,1957.0,0.081943463,20,2738,20,1,4,0,0,0,0,0,1,0,1,0,1
74,2.0,71.06185373681834,72.54190535012769,10.0,3.0,17.0,2018.0,0.075778755,6,1437,3,0,2,0,0,0,0,0,1,0,1,0,1
56,3.0,67.42451318833426,42.97265260262725,8.0,2.0,16.0,1982.0,0.035145267,42,9292,3,0,3,0,0,0,0,0,1,0,1,0,1
57,2.0,53.422675700628865,34.84035257667851,8.0,12.0,12.0,1980.0,0.13321533300000002,49,11395,3,3,4,0,1,0,0,0,1,0,1,1,0
58,2.0,48.392250053144075,26.112323553784233,7.0,11.0,17.0,2009.0,0.31019913,11,2748,1,0,0,0,0,0,0,0,1,0,1,0,1
83,1.0,37.18705603195506,25.123600650560608,6.0,8.0,9.0,1989.0,0.0077202819999999985,38,4788,2,0,4,0,0,0,0,0,1,0,1,0,1
112,1.0,20.213127721198227,13.800281080558724,3.0,5.0,9.0,1974.0,0.069660344,31,6119,4,1,2,0,0,0,0,0,1,0,1,0,1
99,1.0,36.436927414302296,22.678448506579503,6.0,4.0,9.0,1974.0,0.012338886,35,5776,1,2,4,0,0,0,0,0,1,0,1,0,1
109,1.0,40.117363791934814,21.391897654599497,10.0,5.0,22.0,1982.0,0.0,25,5027,4,1,1,0,0,0,0,0,1,0,1,0,1
27,3.0,74.14809767092252,43.124870653374074,11.0,1.0,1.0,1977.0,0.017647053,2,469,0,0,0,0,1,0,0,0,1,0,1,0,1
27,5.0,42.00329332353966,27.30214066030078,3.0,5.0,12.0,1977.0,0.011654127,4,915,0,0,0,0,0,0,1,0,1,0,1,0,1
13,2.0,54.796367410276595,30.04293321853084,8.0,3.0,14.0,1990.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
30,3.0,92.47379565147129,53.64952636428514,22.0,2.0,2.0,2018.0,7.81528e-05,22,6398,141,3,23,0,1,0,0,0,1,0,1,0,1
23,1.0,27.29379903391764,27.73028726546007,10.0,9.0,17.0,2016.0,0.034656082000000005,0,168,0,0,0,0,0,0,0,0,1,0,1,0,1
177,3.0,76.58563609273851,45.20103029802747,10.0,17.0,17.0,1990.0,0.195781053,23,5212,6,3,2,0,0,0,0,0,1,0,1,0,1
47,2.0,49.93785702667051,29.70403529902839,6.0,3.0,12.0,1977.0,6.99893e-05,46,10309,1,1,16,0,0,0,0,0,1,0,1,0,1
27,1.0,46.32412435756701,30.110680832418556,3.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
30,1.0,37.19120429092805,37.83779841899009,3.0,17.0,17.0,1977.0,7.81528e-05,22,6398,141,3,23,0,0,0,0,0,1,0,1,0,1
111,1.0,44.34915818303492,23.656061388998953,8.0,5.0,12.0,1986.0,0.093442564,23,4635,5,2,4,0,0,0,0,0,1,0,1,0,1
1,1.0,53.66310844655041,34.88102049025777,3.0,9.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
45,2.0,71.92421724615528,46.75074121000093,3.0,13.0,13.0,1977.0,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,0,1,0,1
22,2.0,47.08313226047063,27.523884977763487,5.0,4.0,9.0,1970.0,0.118537385,30,6207,1,1,0,0,0,0,0,0,1,0,1,0,1
58,1.0,40.493215752105534,21.5942352771406,9.0,12.0,14.0,1974.0,0.31019913,11,2748,1,0,0,0,0,0,0,0,1,0,1,0,1
7,3.0,60.55219438173297,39.10554101057393,5.0,3.0,5.0,1970.0,0.130617806,39,10418,9,1,9,0,0,0,0,0,1,0,1,0,1
